utils/TableGen/Basic/CMakeFiles/obj.LLVMTableGenBasic.dir/DirectiveEmitter.cpp.o,default,69430,56158
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/TargetLoweringObjectFileImpl.cpp.o,default,47703,45861
lib/Target/ARM/CMakeFiles/LLVMARMCodeGen.dir/ARMInstructionSelector.cpp.o,default,183452,174433
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/MergeICmps.cpp.o,default,30863,24640
lib/Object/CMakeFiles/LLVMObject.dir/ArchiveWriter.cpp.o,default,34528,33805
lib/DWP/CMakeFiles/LLVMDWP.dir/DWP.cpp.o,default,41384,34407
tools/clang/lib/Basic/CMakeFiles/obj.clangBasic.dir/Targets/RISCV.cpp.o,default,149115,148173
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/MachineCSE.cpp.o,default,25673,24082
tools/llvm-pdbutil/CMakeFiles/llvm-pdbutil.dir/PdbYaml.cpp.o,default,38257,36810
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonGenInsert.cpp.o,default,42939,38967
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/GuardWidening.cpp.o,default,25118,23412
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86LowerAMXType.cpp.o,default,29698,27286
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/RetainCountChecker/RetainCountDiagnostics.cpp.o,default,24102,21782
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/AMDGPUAsmPrinter.cpp.o,default,38643,35252
tools/llvm-gsymutil/CMakeFiles/llvm-gsymutil.dir/llvm-gsymutil.cpp.o,default,33417,30953
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/ShrinkWrap.cpp.o,default,26002,24393
lib/ObjectYAML/CMakeFiles/LLVMObjectYAML.dir/ObjectYAML.cpp.o,default,12451,12018
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/SeparateConstOffsetFromGEP.cpp.o,default,28238,25244
tools/llvm-readobj/CMakeFiles/llvm-readobj.dir/MachODumper.cpp.o,default,55548,52575
utils/TableGen/CMakeFiles/llvm-tblgen.dir/DFAEmitter.cpp.o,default,31458,29809
tools/clang/lib/Analysis/CMakeFiles/obj.clangAnalysis.dir/CloneDetection.cpp.o,default,40360,26770
lib/IR/CMakeFiles/LLVMCore.dir/DIBuilder.cpp.o,default,39133,37000
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/WebKit/RawPtrRefCallArgsChecker.cpp.o,default,13514,12561
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/IfConversion.cpp.o,default,39016,35613
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonConstPropagation.cpp.o,default,44782,39989
tools/llvm-exegesis/lib/CMakeFiles/LLVMExegesis.dir/Clustering.cpp.o,default,27604,26092
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/R600ISelLowering.cpp.o,default,63715,61748
lib/IR/CMakeFiles/LLVMCore.dir/SafepointIRVerifier.cpp.o,default,24940,22178
lib/CodeGen/SelectionDAG/CMakeFiles/LLVMSelectionDAG.dir/ScheduleDAGRRList.cpp.o,default,43273,38665
lib/Transforms/Vectorize/CMakeFiles/LLVMVectorize.dir/SandboxVectorizer/Passes/BottomUpVec.cpp.o,default,23874,22613
tools/clang/lib/Index/CMakeFiles/obj.clangIndex.dir/IndexDecl.cpp.o,default,15882,13859
tools/llvm-link/CMakeFiles/llvm-link.dir/llvm-link.cpp.o,default,31522,26458
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/DependenceAnalysis.cpp.o,default,66614,59423
tools/lld/COFF/CMakeFiles/lldCOFF.dir/DLL.cpp.o,default,51194,42085
tools/llvm-cxxdump/CMakeFiles/llvm-cxxdump.dir/llvm-cxxdump.cpp.o,default,35762,31325
lib/ProfileData/CMakeFiles/LLVMProfileData.dir/GCOV.cpp.o,default,31529,28877
lib/ExecutionEngine/JITLink/CMakeFiles/LLVMJITLink.dir/COFF_x86_64.cpp.o,default,18832,17868
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/PHIElimination.cpp.o,default,25066,23139
lib/Transforms/Vectorize/CMakeFiles/LLVMVectorize.dir/VPlanConstruction.cpp.o,default,28562,25933
tools/clang/lib/Driver/CMakeFiles/obj.clangDriver.dir/ToolChains/Darwin.cpp.o,default,83431,79920
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/MachineUniformityAnalysis.cpp.o,default,26908,25520
lib/Target/AArch64/CMakeFiles/LLVMAArch64CodeGen.dir/AArch64Arm64ECCallLowering.cpp.o,default,29883,28088
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/AMDGPULibCalls.cpp.o,default,34312,32995
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/IvarInvalidationChecker.cpp.o,default,20634,19594
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/DependenceGraphBuilder.cpp.o,default,30522,27387
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86RegisterInfo.cpp.o,default,54831,52168
tools/clang/lib/Parse/CMakeFiles/obj.clangParse.dir/ParseCXXInlineMethods.cpp.o,default,24102,22011
lib/Transforms/Instrumentation/CMakeFiles/LLVMInstrumentation.dir/SanitizerCoverage.cpp.o,default,39611,34143
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/ExpandMemCmp.cpp.o,default,24928,24155
tools/clang/lib/Interpreter/CMakeFiles/obj.clangInterpreter.dir/IncrementalParser.cpp.o,default,21786,20736
tools/clang/lib/Basic/CMakeFiles/obj.clangBasic.dir/Targets/X86.cpp.o,default,175544,154747
lib/Transforms/Utils/CMakeFiles/LLVMTransformUtils.dir/CodeLayout.cpp.o,default,39894,33565
tools/llvm-remarkutil/CMakeFiles/llvm-remarkutil.dir/RemarkSizeDiff.cpp.o,default,37353,33646
lib/Target/WebAssembly/CMakeFiles/LLVMWebAssemblyCodeGen.dir/WebAssemblyFastISel.cpp.o,default,36580,36326
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonSplitDouble.cpp.o,default,38514,32787
tools/clang/lib/Sema/CMakeFiles/obj.clangSema.dir/JumpDiagnostics.cpp.o,default,17748,16919
lib/Transforms/Utils/CMakeFiles/LLVMTransformUtils.dir/LoopVersioning.cpp.o,default,20218,19085
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonISelLowering.cpp.o,default,100530,96495
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/Targets/ARM.cpp.o,default,14953,14740
tools/clang/lib/Sema/CMakeFiles/obj.clangSema.dir/CodeCompleteConsumer.cpp.o,default,25332,22655
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/SIFoldOperands.cpp.o,default,33942,32920
tools/lld/wasm/CMakeFiles/lldWasm.dir/InputFiles.cpp.o,default,42171,38644
lib/Frontend/Offloading/CMakeFiles/LLVMFrontendOffloading.dir/Utility.cpp.o,default,18205,17677
lib/DebugInfo/PDB/CMakeFiles/LLVMDebugInfoPDB.dir/Native/NativeSession.cpp.o,default,24272,23590
tools/clang/lib/Lex/CMakeFiles/obj.clangLex.dir/Pragma.cpp.o,default,43055,41213
lib/MC/CMakeFiles/LLVMMC.dir/MCStreamer.cpp.o,default,39237,36367
tools/clang/lib/Basic/CMakeFiles/obj.clangBasic.dir/Diagnostic.cpp.o,default,34751,33558
lib/Transforms/InstCombine/CMakeFiles/LLVMInstCombine.dir/InstCombineNegator.cpp.o,default,26401,25503
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/MoveChecker.cpp.o,default,25686,24128
tools/lld/wasm/CMakeFiles/lldWasm.dir/SyntheticSections.cpp.o,default,58521,51885
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/EarlyIfConversion.cpp.o,default,28044,25763
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonExpandCondsets.cpp.o,default,25547,24106
tools/clang/lib/StaticAnalyzer/Core/CMakeFiles/obj.clangStaticAnalyzerCore.dir/ProgramState.cpp.o,default,31142,29922
tools/lld/ELF/CMakeFiles/lldELF.dir/MarkLive.cpp.o,default,54424,53534
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonOptAddrMode.cpp.o,default,22836,21459
lib/ProfileData/CMakeFiles/LLVMProfileData.dir/ProfileSummaryBuilder.cpp.o,default,25516,22634
tools/llvm-pdbutil/CMakeFiles/llvm-pdbutil.dir/ExplainOutputStyle.cpp.o,default,24422,22103
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/TargetPassConfig.cpp.o,default,52024,44614
lib/Object/CMakeFiles/LLVMObject.dir/WindowsResource.cpp.o,default,30309,28966
lib/Support/CMakeFiles/LLVMSupport.dir/BalancedPartitioning.cpp.o,default,35710,29446
tools/clang/lib/Analysis/CMakeFiles/obj.clangAnalysis.dir/ThreadSafetyCommon.cpp.o,default,22733,22647
lib/ExecutionEngine/Orc/CMakeFiles/LLVMOrcJIT.dir/IRPartitionLayer.cpp.o,default,20442,18120
lib/Target/SPIRV/CMakeFiles/LLVMSPIRVCodeGen.dir/SPIRVSubtarget.cpp.o,default,15569,14151
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/LoopAnalysisManager.cpp.o,default,16986,15803
tools/clang/utils/TableGen/CMakeFiles/clang-tblgen.dir/RISCVVEmitter.cpp.o,default,62063,56980
lib/Target/SystemZ/CMakeFiles/LLVMSystemZCodeGen.dir/SystemZISelDAGToDAG.cpp.o,default,190658,188552
lib/Target/PowerPC/CMakeFiles/LLVMPowerPCCodeGen.dir/PPCMIPeephole.cpp.o,default,36274,33751
lib/CodeGen/MIRParser/CMakeFiles/LLVMMIRParser.dir/MIParser.cpp.o,default,75951,68136
lib/Transforms/Utils/CMakeFiles/LLVMTransformUtils.dir/ValueMapper.cpp.o,default,21719,21059
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/TailDuplicator.cpp.o,default,26696,24597
tools/llvm-opt-fuzzer/CMakeFiles/llvm-opt-fuzzer.dir/llvm-opt-fuzzer.cpp.o,default,16303,15852
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/CGRecordLayoutBuilder.cpp.o,default,24273,23555
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/GlobalMerge.cpp.o,default,40233,35807
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/PeepholeOptimizer.cpp.o,default,31442,29017
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/TargetBuiltins/X86.cpp.o,default,52985,51019
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/AggressiveAntiDepBreaker.cpp.o,default,22150,21340
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/ConstantHoisting.cpp.o,default,44025,41748
lib/Target/AArch64/Disassembler/CMakeFiles/LLVMAArch64Disassembler.dir/AArch64Disassembler.cpp.o,default,206969,187561
lib/Transforms/Instrumentation/CMakeFiles/LLVMInstrumentation.dir/TypeSanitizer.cpp.o,default,28260,27224
tools/clang/tools/clang-sycl-linker/CMakeFiles/clang-sycl-linker.dir/ClangSYCLLinker.cpp.o,default,33479,29663
tools/clang/lib/Basic/CMakeFiles/obj.clangBasic.dir/Targets/ARM.cpp.o,default,202639,200954
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/Targets/PPC.cpp.o,default,20806,21174
lib/Object/CMakeFiles/LLVMObject.dir/MachOObjectFile.cpp.o,default,146656,107267
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/Targets/NVPTX.cpp.o,default,9968,9150
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/R600MachineCFGStructurizer.cpp.o,default,22080,19878
tools/llvm-xray/CMakeFiles/llvm-xray.dir/xray-graph-diff.cpp.o,default,42944,40696
tools/clang/lib/FrontendTool/CMakeFiles/obj.clangFrontendTool.dir/ExecuteCompilerInvocation.cpp.o,default,7066,7307
lib/CodeGen/SelectionDAG/CMakeFiles/LLVMSelectionDAG.dir/LegalizeFloatTypes.cpp.o,default,104181,96533
lib/Transforms/Utils/CMakeFiles/LLVMTransformUtils.dir/LoopConstrainer.cpp.o,default,25938,23745
lib/Target/Mips/CMakeFiles/LLVMMipsCodeGen.dir/MipsPostLegalizerCombiner.cpp.o,default,46503,31274
tools/bugpoint/CMakeFiles/bugpoint.dir/Miscompilation.cpp.o,default,46739,43901
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/FixupStatepointCallerSaved.cpp.o,default,24258,22143
utils/TableGen/CMakeFiles/llvm-tblgen.dir/SDNodeInfoEmitter.cpp.o,default,23990,20606
lib/Target/SystemZ/CMakeFiles/LLVMSystemZCodeGen.dir/SystemZAsmPrinter.cpp.o,default,37789,36573
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/MallocSizeofChecker.cpp.o,default,9715,9107
tools/clang/lib/Parse/CMakeFiles/obj.clangParse.dir/ParseStmtAsm.cpp.o,default,22313,21072
tools/clang/lib/StaticAnalyzer/Core/CMakeFiles/obj.clangStaticAnalyzerCore.dir/DynamicType.cpp.o,default,40703,36417
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/GISel/X86LegalizerInfo.cpp.o,default,45516,43879
tools/llvm-cov/CMakeFiles/llvm-cov.dir/CoverageReport.cpp.o,default,35120,31672
tools/lld/ELF/CMakeFiles/lldELF.dir/ICF.cpp.o,default,45880,45275
lib/MC/CMakeFiles/LLVMMC.dir/MCDwarf.cpp.o,default,39738,34733
lib/Transforms/Vectorize/CMakeFiles/LLVMVectorize.dir/LoopIdiomVectorize.cpp.o,default,38701,35770
lib/ObjectYAML/CMakeFiles/LLVMObjectYAML.dir/yaml2obj.cpp.o,default,12222,12209
tools/llvm-cov/CMakeFiles/llvm-cov.dir/SourceCoverageView.cpp.o,default,48541,41291
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/NSErrorChecker.cpp.o,default,18991,18149
tools/clang/lib/Frontend/Rewrite/CMakeFiles/obj.clangRewriteFrontend.dir/FrontendActions.cpp.o,default,15353,14360
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/MIGChecker.cpp.o,default,21797,21267
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/ReachingDefAnalysis.cpp.o,default,27868,27099
lib/Transforms/IPO/CMakeFiles/LLVMipo.dir/ExpandVariadics.cpp.o,default,21234,20465
lib/CodeGen/AsmPrinter/CMakeFiles/LLVMAsmPrinter.dir/DbgEntityHistoryCalculator.cpp.o,default,20890,20410
lib/CodeGen/GlobalISel/CMakeFiles/LLVMGlobalISel.dir/Utils.cpp.o,default,44713,42351
lib/ExecutionEngine/JITLink/CMakeFiles/LLVMJITLink.dir/aarch32.cpp.o,default,21588,20305
tools/llvm-opt-report/CMakeFiles/llvm-opt-report.dir/OptReport.cpp.o,default,25564,22456
tools/llvm-lipo/CMakeFiles/llvm-lipo.dir/llvm-lipo.cpp.o,default,41308,37444
lib/Transforms/Vectorize/CMakeFiles/LLVMVectorize.dir/LoadStoreVectorizer.cpp.o,default,51602,47248
lib/ExecutionEngine/JITLink/CMakeFiles/LLVMJITLink.dir/EHFrameSupport.cpp.o,default,25390,23726
tools/clang/lib/StaticAnalyzer/Core/CMakeFiles/obj.clangStaticAnalyzerCore.dir/SValBuilder.cpp.o,default,26116,23691
lib/Target/AArch64/CMakeFiles/LLVMAArch64CodeGen.dir/GISel/AArch64O0PreLegalizerCombiner.cpp.o,default,50040,33302
lib/MC/CMakeFiles/LLVMMC.dir/MCPseudoProbe.cpp.o,default,25319,25048
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/LoopVersioningLICM.cpp.o,default,12683,18286
tools/llvm-dwarfutil/CMakeFiles/llvm-dwarfutil.dir/DebugInfoLinker.cpp.o,default,23281,20306
tools/llvm-exegesis/lib/CMakeFiles/LLVMExegesis.dir/BenchmarkRunner.cpp.o,default,21226,20032
tools/clang/lib/APINotes/CMakeFiles/obj.clangAPINotes.dir/APINotesYAMLCompiler.cpp.o,default,49847,48094
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/FunctionPropertiesAnalysis.cpp.o,default,23364,29023
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/VirtRegMap.cpp.o,default,18653,17483
tools/clang/lib/Tooling/CMakeFiles/obj.clangTooling.dir/Tooling.cpp.o,default,29402,26621
tools/clang/tools/libclang/CMakeFiles/libclang.dir/CXType.cpp.o,default,20563,20359
tools/clang/lib/ExtractAPI/CMakeFiles/obj.clangExtractAPI.dir/Serialization/SymbolGraphSerializer.cpp.o,default,59161,48802
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/StackProtector.cpp.o,default,22248,21869
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/AMDGPULateCodeGenPrepare.cpp.o,default,19386,18740
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/TargetBuiltins/PPC.cpp.o,default,42682,39705
lib/Target/BPF/CMakeFiles/LLVMBPFCodeGen.dir/BPFISelLowering.cpp.o,default,46732,45724
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86WinEHState.cpp.o,default,27030,25125
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/ValistChecker.cpp.o,default,24055,22822
lib/ProfileData/CMakeFiles/LLVMProfileData.dir/IndexedMemProfData.cpp.o,default,24418,22987
tools/llvm-ar/CMakeFiles/llvm-ar.dir/llvm-ar.cpp.o,default,43614,41917
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/SILowerControlFlow.cpp.o,default,27945,26550
tools/clang/lib/Index/CMakeFiles/obj.clangIndex.dir/USRGeneration.cpp.o,default,50765,40048
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/CheckSecuritySyntaxOnly.cpp.o,default,28323,27256
lib/Transforms/Utils/CMakeFiles/LLVMTransformUtils.dir/LoopSimplify.cpp.o,default,17385,16967
lib/Target/Hexagon/CMakeFiles/LLVMHexagonCodeGen.dir/HexagonSubtarget.cpp.o,default,34378,32229
lib/Target/AArch64/CMakeFiles/LLVMAArch64CodeGen.dir/AArch64A57FPLoadBalancing.cpp.o,default,18739,17579
lib/Target/AArch64/CMakeFiles/LLVMAArch64CodeGen.dir/GISel/AArch64CallLowering.cpp.o,default,32067,31034
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86InstCombineIntrinsic.cpp.o,default,65541,60380
tools/clang/lib/Analysis/FlowSensitive/CMakeFiles/obj.clangAnalysisFlowSensitive.dir/HTMLLogger.cpp.o,default,39831,36344
lib/IR/CMakeFiles/LLVMCore.dir/Instruction.cpp.o,default,19594,18535
tools/clang/lib/Format/CMakeFiles/obj.clangFormat.dir/TokenAnnotator.cpp.o,default,80322,77969
lib/Target/SystemZ/AsmParser/CMakeFiles/LLVMSystemZAsmParser.dir/SystemZAsmParser.cpp.o,default,168572,167700
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/StackSlotColoring.cpp.o,default,24498,23237
lib/ExecutionEngine/Orc/CMakeFiles/LLVMOrcJIT.dir/Speculation.cpp.o,default,23332,22996
lib/Target/Lanai/CMakeFiles/LLVMLanaiCodeGen.dir/LanaiISelLowering.cpp.o,default,48661,47099
lib/Target/PowerPC/MCTargetDesc/CMakeFiles/LLVMPowerPCDesc.dir/PPCMCTargetDesc.cpp.o,default,348816,348197
lib/Object/CMakeFiles/LLVMObject.dir/COFFObjectFile.cpp.o,default,39961,37429
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86LowerAMXIntrinsics.cpp.o,default,39533,35582
tools/dsymutil/CMakeFiles/dsymutil.dir/MachODebugMapParser.cpp.o,default,32471,30275
tools/obj2yaml/CMakeFiles/obj2yaml.dir/dxcontainer2yaml.cpp.o,default,31976,32999
tools/llvm-dwarfdump/CMakeFiles/llvm-dwarfdump.dir/Statistics.cpp.o,default,37989,33118
tools/clang/lib/Parse/CMakeFiles/obj.clangParse.dir/ParseOpenACC.cpp.o,default,33178,29322
lib/DebugInfo/PDB/CMakeFiles/LLVMDebugInfoPDB.dir/Native/GSIStreamBuilder.cpp.o,default,27565,25296
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/CGAtomic.cpp.o,default,54293,50947
lib/ObjectYAML/CMakeFiles/LLVMObjectYAML.dir/COFFYAML.cpp.o,default,54611,50210
lib/TextAPI/CMakeFiles/LLVMTextAPI.dir/InterfaceFile.cpp.o,default,27809,25255
tools/llvm-pdbutil/CMakeFiles/llvm-pdbutil.dir/YAMLOutputStyle.cpp.o,default,25550,25193
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86FlagsCopyLowering.cpp.o,default,21707,20013
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/TargetTransformInfo.cpp.o,default,39863,39344
lib/ExecutionEngine/JITLink/CMakeFiles/LLVMJITLink.dir/JITLinkGeneric.cpp.o,default,14088,13373
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/MachineCycleAnalysis.cpp.o,default,24658,22669
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/SIMemoryLegalizer.cpp.o,default,25274,22161
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/LoopPredication.cpp.o,default,21174,19135
tools/clang/lib/Sema/CMakeFiles/obj.clangSema.dir/SemaSwift.cpp.o,default,20873,20272
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/CodeGenTypes.cpp.o,default,16891,16627
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/SILowerSGPRSpills.cpp.o,default,15451,14711
lib/Transforms/IPO/CMakeFiles/LLVMipo.dir/GlobalDCE.cpp.o,default,17955,17125
lib/Target/SystemZ/CMakeFiles/LLVMSystemZCodeGen.dir/SystemZFrameLowering.cpp.o,default,37203,33609
tools/lld/MachO/CMakeFiles/lldMachO.dir/SectionPriorities.cpp.o,default,35958,32459
lib/Target/AArch64/Utils/CMakeFiles/LLVMAArch64Utils.dir/AArch64BaseInfo.cpp.o,default,141554,140305
tools/clang/lib/Driver/CMakeFiles/obj.clangDriver.dir/ToolChains/CommonArgs.cpp.o,default,98495,82510
lib/ExecutionEngine/Orc/CMakeFiles/LLVMOrcJIT.dir/JITLinkRedirectableSymbolManager.cpp.o,default,16973,15990
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86CmovConversion.cpp.o,default,23115,21232
tools/clang/lib/Analysis/CMakeFiles/obj.clangAnalysis.dir/ReachableCode.cpp.o,default,6110,6059
tools/clang/lib/Format/CMakeFiles/obj.clangFormat.dir/FormatTokenLexer.cpp.o,default,39688,37603
lib/DebugInfo/DWARF/CMakeFiles/LLVMDebugInfoDWARF.dir/DWARFDie.cpp.o,default,42745,32981
tools/clang/lib/Driver/CMakeFiles/obj.clangDriver.dir/DriverOptions.cpp.o,default,186749,186676
lib/Target/WebAssembly/CMakeFiles/LLVMWebAssemblyCodeGen.dir/WebAssemblyAsmPrinter.cpp.o,default,23001,22029
tools/clang/lib/Sema/CMakeFiles/obj.clangSema.dir/SemaFixItUtils.cpp.o,default,8268,8190
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/ErrnoModeling.cpp.o,default,13465,12924
lib/Target/ARM/MCTargetDesc/CMakeFiles/LLVMARMDesc.dir/ARMMCCodeEmitter.cpp.o,default,108713,107674
tools/clang/lib/StaticAnalyzer/Checkers/CMakeFiles/obj.clangStaticAnalyzerCheckers.dir/ObjCMissingSuperCallChecker.cpp.o,default,6541,5930
tools/lld/wasm/CMakeFiles/lldWasm.dir/LTO.cpp.o,default,23974,20391
lib/Target/RISCV/CMakeFiles/LLVMRISCVCodeGen.dir/RISCVFrameLowering.cpp.o,default,43000,39507
lib/Target/MSP430/CMakeFiles/LLVMMSP430CodeGen.dir/MSP430ISelLowering.cpp.o,default,49896,48626
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/BranchFolding.cpp.o,default,35572,34259
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/MachinePassManager.cpp.o,default,17379,16753
lib/Target/RISCV/MCTargetDesc/CMakeFiles/LLVMRISCVDesc.dir/RISCVBaseInfo.cpp.o,default,153590,155889
lib/Target/AArch64/MCTargetDesc/CMakeFiles/LLVMAArch64Desc.dir/AArch64MCCodeEmitter.cpp.o,default,152558,151703
tools/clang/lib/StaticAnalyzer/Core/CMakeFiles/obj.clangStaticAnalyzerCore.dir/CoreEngine.cpp.o,default,21831,20855
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/DomTreeUpdater.cpp.o,default,13458,12970
tools/llvm-objdump/CMakeFiles/llvm-objdump.dir/SourcePrinter.cpp.o,default,21547,20339
tools/clang/lib/Tooling/Core/CMakeFiles/obj.clangToolingCore.dir/Replacement.cpp.o,default,27764,25411
lib/ExecutionEngine/Orc/TargetProcess/CMakeFiles/LLVMOrcTargetProcess.dir/ExecutorSharedMemoryMapperService.cpp.o,default,22352,21400
lib/Target/Mips/CMakeFiles/LLVMMipsCodeGen.dir/MipsInstructionSelector.cpp.o,default,120761,111584
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/AtomicExpandPass.cpp.o,default,46935,44540
lib/Transforms/Scalar/CMakeFiles/LLVMScalarOpts.dir/TailRecursionElimination.cpp.o,default,19818,18780
tools/llvm-rc/CMakeFiles/llvm-rc.dir/ResourceFileWriter.cpp.o,default,38326,30284
lib/Target/Hexagon/AsmParser/CMakeFiles/LLVMHexagonAsmParser.dir/HexagonAsmParser.cpp.o,default,248835,245191
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/MustExecute.cpp.o,default,26693,24727
tools/clang/lib/Driver/CMakeFiles/obj.clangDriver.dir/ToolChains/HIPUtility.cpp.o,default,41102,40072
lib/Target/X86/CMakeFiles/LLVMX86CodeGen.dir/X86MCInstLower.cpp.o,default,41399,38945
lib/Analysis/CMakeFiles/LLVMAnalysis.dir/IR2Vec.cpp.o,default,26933,25289
lib/Target/AMDGPU/CMakeFiles/LLVMAMDGPUCodeGen.dir/GCNSubtarget.cpp.o,default,19518,17565
lib/DWARFLinker/Parallel/CMakeFiles/LLVMDWARFLinkerParallel.dir/DIEAttributeCloner.cpp.o,default,19976,18582
lib/Target/SystemZ/CMakeFiles/LLVMSystemZCodeGen.dir/SystemZInstrInfo.cpp.o,default,44189,39741
tools/clang/lib/CodeGen/CMakeFiles/obj.clangCodeGen.dir/Targets/RISCV.cpp.o,default,18749,17836
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/InterleavedLoadCombinePass.cpp.o,default,25965,22602
lib/MC/CMakeFiles/LLVMMC.dir/MCAsmStreamer.cpp.o,default,43345,38708
lib/Target/ARM/CMakeFiles/LLVMARMCodeGen.dir/ARMExpandPseudoInsts.cpp.o,default,81412,66146
lib/ObjectYAML/CMakeFiles/LLVMObjectYAML.dir/DXContainerEmitter.cpp.o,default,24594,26895
lib/CodeGen/CMakeFiles/LLVMCodeGen.dir/MachineTraceMetrics.cpp.o,default,28047,26754
